1e-14	5.5e-14	1e-13	0	0	0	
-0.1	2.72361e-11	3.98626e-12	3.15779e-10	1.35036e-11	1.98875e-10	
-0.0888889	2.7075e-11	1.03198e-11	2.60721e-11	1.42666e-11	1.28604e-11	
-0.0777778	1.59889e-11	1.16064e-11	5.69083e-12	8.24632e-12	5.53323e-12	
-0.0666667	1.85524e-11	1.05322e-11	4.43336e-12	4.23415e-12	4.13737e-12	
-0.0555556	3.12855e-11	8.19259e-12	5.67152e-12	3.82482e-12	4.76713e-12	
-0.0444444	1.73858e-11	6.71302e-12	4.76833e-12	4.2853e-12	3.63395e-12	
-0.0333333	1.32008e-11	1.04807e-11	7.57263e-12	7.43198e-12	3.60389e-12	
-0.0222222	5.30551e-12	1.22901e-11	7.08379e-12	4.96111e-12	5.18348e-12	
-0.0111111	5.47176e-12	1.25203e-11	8.85312e-12	4.81759e-12	6.75295e-12	
0	1.20712e-11	1.03679e-11	8.19961e-12	7.1085e-12	6.81092e-12	
-0.1	2.66308e-11	1.456e-11	1.98988e-10	1.68004e-11	2.2911e-11	
-0.0888889	3.18056e-11	1.87175e-11	1.80158e-11	1.9696e-11	2.53551e-11	
-0.0777778	2.1565e-11	1.46547e-11	1.24245e-11	1.31828e-11	1.14871e-11	
-0.0666667	2.39526e-11	1.42499e-11	9.30434e-12	8.04727e-12	8.72019e-12	
-0.0555556	3.17367e-11	1.23612e-11	9.60732e-12	8.12619e-12	7.59537e-12	
-0.0444444	2.06673e-11	1.13946e-11	9.59762e-12	8.00025e-12	7.57474e-12	
-0.0333333	1.67939e-11	1.48172e-11	1.36999e-11	1.25061e-11	7.00305e-12	
-0.0222222	1.24764e-11	1.98035e-11	1.14986e-11	9.27682e-12	8.47048e-12	
-0.0111111	1.29206e-11	1.57267e-11	1.14147e-11	9.15512e-12	9.07364e-12	
0	1.64114e-11	1.27154e-11	1.087e-11	9.57188e-12	8.61805e-12	
-0.1	2.75558e-11	1.2665e-11	2.5199e-10	2.08041e-11	3.48477e-10	
-0.0888889	3.26756e-11	2.37239e-11	5.22079e-11	2.22894e-11	2.4617e-11	
-0.0777778	2.36178e-11	2.17039e-11	1.63791e-11	1.56459e-11	1.62085e-11	
-0.0666667	2.48779e-11	1.75717e-11	1.12422e-11	1.24315e-11	1.13229e-11	
-0.0555556	3.4476e-11	1.45138e-11	1.1416e-11	1.07192e-11	9.53608e-12	
-0.0444444	2.26972e-11	1.43449e-11	1.28708e-11	1.0508e-11	9.89476e-12	
-0.0333333	1.95085e-11	1.63273e-11	1.61761e-11	1.695e-11	9.05342e-12	
-0.0222222	1.66891e-11	2.28295e-11	1.37067e-11	1.14357e-11	1.02113e-11	
-0.0111111	1.7319e-11	1.68571e-11	1.36618e-11	1.09569e-11	1.08302e-11	
0	1.97154e-11	1.55465e-11	1.28636e-11	1.15081e-11	1.03996e-11	
