-0.1	4.96809e-11	4.75594e-11	4.28854e-10	3.84113e-11	4.97959e-10	
-0.0888889	5.77795e-11	1.50403e-10	1.61512e-10	9.78379e-11	4.75581e-11	
-0.0777778	4.88597e-11	5.13093e-11	4.04916e-11	4.40728e-11	4.24228e-11	
-0.0666667	4.90277e-11	4.32334e-11	3.79861e-11	3.72296e-11	3.23091e-11	
-0.0555556	5.20311e-11	4.1995e-11	3.85604e-11	3.52605e-11	3.1337e-11	
-0.0444444	4.85223e-11	4.33262e-11	3.73812e-11	3.09961e-11	3.08498e-11	
-0.0333333	4.98346e-11	4.11875e-11	3.76068e-11	3.2047e-11	2.75994e-11	
-0.0222222	5.0928e-11	4.19566e-11	3.64164e-11	3.04729e-11	2.72335e-11	
-0.0111111	5.11787e-11	4.00514e-11	3.59094e-11	2.93836e-11	2.76724e-11	
0	5.0655e-11	3.90365e-11	3.3605e-11	2.92073e-11	2.6476e-11	
-0.1	4.52934e-10	8.45408e-10	1.47023e-09	6.60337e-10	1.21465e-09	
-0.0888889	4.54235e-10	6.57869e-10	7.5236e-10	5.24553e-10	4.31011e-10	
-0.0777778	4.4327e-10	5.09937e-10	4.36195e-10	4.11434e-10	4.1383e-10	
-0.0666667	4.56456e-10	4.28155e-10	3.99444e-10	3.88565e-10	3.27731e-10	
-0.0555556	4.52427e-10	4.46084e-10	4.09905e-10	3.45757e-10	3.28637e-10	
-0.0444444	4.59811e-10	6.25217e-10	3.89471e-10	3.84087e-10	3.12622e-10	
-0.0333333	4.64191e-10	3.95071e-10	3.44818e-10	3.34569e-10	2.84042e-10	
-0.0222222	5.66461e-10	3.93822e-10	3.61216e-10	3.15662e-10	2.81229e-10	
-0.0111111	4.79197e-10	4.14297e-10	3.43762e-10	3.04726e-10	2.68045e-10	
0	4.72852e-10	3.71554e-10	3.17751e-10	2.81997e-10	2.4711e-10	
