-0.1	1.17808e-08	5.64765e-10	5.75895e-10	5.27704e-10	3.51899e-09	
-0.0947368	2.348e-09	4.28065e-10	5.21308e-10	7.1327e-10	6.16633e-09	
-0.0894737	1.16131e-08	4.9338e-10	5.48748e-10	5.40083e-10	4.6167e-09	
-0.0842105	3.95761e-10	4.20501e-10	8.49322e-09	5.3946e-10	9.53557e-10	
-0.0789474	4.01909e-10	9.11319e-10	4.47724e-10	6.80424e-10	3.00116e-09	
-0.0736842	7.34514e-09	4.1662e-10	5.16318e-09	4.62884e-10	5.31256e-10	
-0.0684211	4.15198e-10	9.72527e-10	4.44939e-09	6.4277e-10	4.90158e-10	
-0.0631579	4.16242e-10	4.08364e-10	4.11896e-09	4.26621e-10	4.05916e-10	
-0.0578947	4.26381e-10	4.08913e-10	2.80928e-09	7.78315e-10	2.52391e-09	
-0.0526316	4.26158e-10	4.81054e-10	3.87521e-10	7.78052e-10	3.56163e-10	
-0.0473684	4.33253e-10	4.10772e-10	3.85641e-10	3.66158e-10	3.50959e-10	
-0.0421053	4.38836e-10	4.06627e-10	3.75338e-10	3.72121e-10	4.64017e-10	
-0.0368421	4.54015e-10	4.0603e-10	3.7055e-10	3.43242e-10	3.98693e-10	
-0.0315789	4.56331e-10	5.5974e-10	4.79451e-10	4.46273e-10	4.24759e-10	
-0.0263158	7.62578e-10	5.16966e-10	4.4788e-10	3.4637e-10	3.37774e-10	
-0.0210526	4.76101e-10	3.94389e-10	3.68225e-10	3.19012e-10	3.45523e-10	
-0.0157895	4.79398e-10	3.97901e-10	3.4777e-10	3.09857e-10	2.83644e-10	
-0.0105263	4.93771e-10	5.37538e-10	3.40163e-10	3.19202e-10	3.12636e-10	
-0.00526316	5.02577e-10	3.95471e-10	3.50394e-10	3.06158e-10	2.74189e-10	
-1.38778e-17	5.05171e-10	3.91482e-10	3.35943e-10	2.95657e-10	2.69257e-10	
-0.1	5.52076e-10	9.30227e-10	9.16191e-10	1.31622e-09	6.49362e-09	
-0.0947368	3.81158e-09	6.18667e-10	9.34361e-10	7.67437e-10	3.25965e-09	
-0.0894737	1.21498e-08	5.97325e-10	7.10842e-10	9.70892e-10	4.81152e-09	
-0.0842105	7.70525e-09	6.90927e-10	3.48181e-09	7.87743e-10	5.14904e-09	
-0.0789474	1.01967e-08	5.94054e-10	5.28151e-09	7.24861e-10	8.81119e-10	
-0.0736842	5.83192e-10	5.93306e-10	4.13821e-09	6.62225e-10	7.98479e-10	
-0.0684211	2.10238e-09	1.03992e-09	6.01721e-10	6.377e-10	6.42727e-10	
-0.0631579	5.9221e-10	1.17316e-09	5.82818e-10	5.80087e-10	2.95958e-09	
-0.0578947	5.97057e-10	5.87751e-10	3.14832e-09	5.54446e-10	1.83354e-09	
-0.0526316	6.07996e-10	2.33733e-09	5.56696e-10	2.05643e-09	5.34863e-10	
-0.0473684	1.12314e-09	5.75622e-10	5.50826e-10	6.01576e-10	4.79851e-10	
-0.0421053	1.06224e-09	5.70306e-10	8.78535e-10	4.98841e-10	4.73581e-10	
-0.0368421	6.50385e-10	5.65602e-10	8.55545e-10	6.7165e-10	4.47482e-10	
-0.0315789	1.0885e-09	5.68819e-10	7.06755e-10	4.80594e-10	4.32565e-10	
-0.0263158	1.09411e-09	5.66834e-10	6.14203e-10	4.61752e-10	4.20985e-10	
-0.0210526	1.09448e-09	7.14412e-10	5.10381e-10	4.55429e-10	4.36222e-10	
-0.0157895	1.00691e-09	5.57676e-10	5.36007e-10	4.42141e-10	4.24087e-10	
-0.0105263	8.97803e-10	5.54548e-10	4.79501e-10	4.56892e-10	3.89538e-10	
-0.00526316	7.19293e-10	5.799e-10	4.86255e-10	4.23801e-10	3.86312e-10	
-1.38778e-17	7.21798e-10	5.5204e-10	4.67896e-10	4.0881e-10	3.73107e-10	
