1e-14	5.5e-14	1e-13	0	0	0	
-0.1	2.84714e-11	4.0422e-12	2.39339e-10	1.32986e-11	1.70203e-10	
-0.0947368	4.49089e-11	5.21087e-11	4.07423e-10	2.06938e-11	1.97546e-10	
-0.0894737	2.83602e-11	4.8692e-12	2.81799e-11	7.1355e-11	1.00603e-11	
-0.0842105	1.75949e-11	1.44511e-11	8.66945e-12	1.16455e-11	8.99114e-12	
-0.0789474	2.48949e-11	8.22308e-12	1.7434e-11	7.28191e-12	7.60585e-12	
-0.0736842	1.67042e-11	1.08358e-11	1.02355e-11	6.81598e-12	5.59078e-12	
-0.0684211	2.13486e-11	8.71151e-12	4.06617e-12	9.51934e-12	7.27695e-12	
-0.0631579	2.92026e-11	4.10891e-12	5.79996e-12	1.03432e-11	7.42377e-12	
-0.0578947	1.59974e-11	7.86767e-12	4.63328e-12	4.26767e-12	5.51563e-12	
-0.0526316	2.53438e-11	7.54408e-12	1.09413e-11	3.68681e-12	3.23525e-12	
-0.0473684	9.74902e-12	8.98118e-12	5.10126e-12	6.31143e-12	3.38716e-12	
-0.0421053	2.81237e-11	1.10412e-11	6.93657e-12	4.10989e-12	3.80873e-12	
-0.0368421	1.18776e-11	7.54498e-12	5.19907e-12	4.20161e-12	3.50932e-12	
-0.0315789	2.27044e-11	4.54769e-12	5.25123e-12	9.04612e-12	5.44786e-12	
-0.0263158	1.48349e-11	8.51856e-12	6.88205e-12	3.47831e-12	6.58537e-12	
-0.0210526	1.6722e-11	1.10325e-11	1.33133e-11	5.15381e-12	6.20054e-12	
-0.0157895	1.80554e-11	1.3625e-11	1.19856e-11	1.10873e-11	5.33533e-12	
-0.0105263	1.37337e-11	1.6357e-11	7.44827e-12	6.45387e-12	7.18715e-12	
-0.00526316	2.63922e-11	8.95297e-12	2.17001e-11	2.0492e-11	9.71946e-12	
-1.38778e-17	1.28129e-11	1.02152e-11	8.15877e-12	6.9222e-12	6.54763e-12	
-0.1	2.58934e-11	9.31808e-12	4.55243e-10	1.7802e-11	3.99617e-10	
-0.0947368	3.8985e-11	2.37626e-11	4.52489e-10	2.00091e-11	3.03588e-10	
-0.0894737	2.50184e-11	4.55858e-11	3.04069e-11	1.43853e-10	2.61919e-11	
-0.0842105	2.12537e-11	1.51103e-11	9.6923e-12	1.45202e-11	1.21819e-11	
-0.0789474	3.25633e-11	1.19417e-11	1.49907e-11	1.14443e-11	1.67201e-11	
-0.0736842	2.26959e-11	1.13287e-11	1.45228e-11	1.17962e-11	1.00268e-11	
-0.0684211	2.38067e-11	1.03757e-11	1.06267e-11	1.67126e-11	9.10706e-12	
-0.0631579	2.85116e-11	1.28913e-11	1.14031e-11	9.18428e-12	9.00804e-12	
-0.0578947	2.0294e-11	1.1926e-11	1.00394e-11	8.26185e-12	1.05402e-11	
-0.0526316	3.43871e-11	1.31008e-11	1.28406e-11	7.67061e-12	7.21538e-12	
-0.0473684	1.4182e-11	1.95006e-11	9.39297e-12	8.99293e-12	7.17691e-12	
-0.0421053	3.4531e-11	1.3544e-11	1.02318e-11	8.06347e-12	7.2076e-12	
-0.0368421	1.56951e-11	1.18846e-11	9.20556e-12	8.42756e-12	7.04436e-12	
-0.0315789	3.03828e-11	1.05243e-11	9.94904e-12	8.75203e-12	7.71111e-12	
-0.0263158	1.79695e-11	1.32211e-11	1.09454e-11	7.80787e-12	1.09059e-11	
-0.0210526	2.16697e-11	1.55815e-11	1.27991e-11	9.50887e-12	8.65875e-12	
-0.0157895	2.16918e-11	2.2392e-11	1.26106e-11	1.25046e-11	8.73563e-12	
-0.0105263	1.74782e-11	1.68254e-11	1.07685e-11	9.11649e-12	1.04168e-11	
-0.00526316	3.55969e-11	1.32862e-11	1.8924e-11	2.04228e-11	1.26062e-11	
-1.38778e-17	1.6626e-11	1.29901e-11	1.09681e-11	9.73099e-12	8.557e-12	
-0.1	2.66947e-11	2.72321e-11	2.8062e-10	1.90844e-11	6.33322e-10	
-0.0947368	3.76068e-11	1.66721e-11	2.73882e-10	2.03294e-11	2.20235e-10	
-0.0894737	2.70718e-11	3.32243e-11	4.97309e-11	1.39005e-11	2.67505e-11	
-0.0842105	2.24734e-11	3.30807e-11	1.69393e-11	2.03925e-11	2.00538e-11	
